rep,perm_mean_aa,perm_mean_bb,perm_mean_ab,perm_sep_aa_bb,perm_sep_aa_ab
116,0.0015663361872132666,0.0014060983188776833,0.001309970536247918,0.00016023786833558326,0.0002563656509653486
117,0.001425128741813865,0.0014210400784268368,0.0013726824935535414,4.088663387028218e-06,5.2446248260323586e-05
118,0.0012157548291301117,0.0016504292188611088,0.0013627415971041168,-0.00043467438973099717,-0.00014698676797400513
119,0.0013757077836408233,0.0014200243449927848,0.0013977327170517312,-4.4316561351961416e-05,-2.2024933410907856e-05
120,0.001052306180384664,0.0016232541291378588,0.0014574180538769036,-0.0005709479487531947,-0.0004051118734922396
121,0.0013164211613392483,0.0013662423714088814,0.0014538901196748523,-4.982121006963315e-05,-0.00013746895833560398
122,0.0017798496735551826,0.0012497407583638635,0.0012815830930866304,0.000530108915191319,0.0004982665804685522
123,0.0014376701406347715,0.0014066396603669327,0.0013736058064422435,3.103048026783877e-05,6.4064334192528e-05
124,0.0014520229118468316,0.0010702001630950274,0.0015335755470519666,0.00038182274875180424,-8.155263520513495e-05
125,0.001409331637542512,0.0011584453512856305,0.0015109504364884457,0.00025088628625688156,-0.00010161879894593365
126,0.001152533748046671,0.0016210751693402608,0.0014087205786375804,-0.0004685414212935899,-0.00025618683059090946
127,0.0010353057931026834,0.0019053168649819582,0.0013257704207577175,-0.0008700110718792748,-0.0002904646276550341
128,0.0011848303872199009,0.0014559686474443269,0.001474682820389857,-0.00027113826022442597,-0.000289852433169956
129,0.0009405682516844793,0.0016616242140768342,0.0014938574162783043,-0.0007210559623923549,-0.000553289164593825
130,0.0014586819625206997,0.00143598614407836,0.0013485945146622233,2.269581844233982e-05,0.00011008744785847646
131,0.0010454882190387715,0.0020252289695632565,0.0012611568039340828,-0.000979740750524485,-0.00021566858489531124
132,0.0015669154265977726,0.0014558174730536348,0.0012849890007795572,0.00011109795354413785,0.0002819264258182154
133,0.0010163240386727279,0.0014874831968460893,0.0015427220806320772,-0.0004711591581733614,-0.0005263980419593494
134,0.00145254195615731,0.001262805474114279,0.0014376571172382007,0.00018973648204303095,1.4884838919109258e-05
135,0.0012766596709896595,0.0014190001887088607,0.0014474352772894917,-0.0001423405177192012,-0.00017077560629983213
136,0.0010146215410566828,0.001840496226371444,0.001368237849783787,-0.0008258746853147612,-0.00035361630872710417
137,0.0014193824487345194,0.0014431002890709578,0.0013645799144963696,-2.3717840336438378e-05,5.4802534238149875e-05
138,0.0011359351857890042,0.0015002554798167198,0.0014769716436889137,-0.0003643202940277156,-0.00034103645789990947
139,0.0014369676311774867,0.0013181733913609122,0.0014178929664123519,0.00011879423981657456,1.9074664765134867e-05
140,0.0010945545608514167,0.001516669856575631,0.0014893715469509895,-0.00042211529572421425,-0.00039481698609957275
141,0.0012773047318788311,0.001524978163161496,0.0013944791697363941,-0.00024767343128266487,-0.00011717443785756298
142,0.0015476458327113281,0.0012597138043727919,0.0013919577211879768,0.00028793202833853624,0.00015568811152335128
143,0.0016213587176766697,0.0014542755134316044,0.0012587146728226472,0.00016708320424506525,0.0003626440448540225
144,0.0014564496898758568,0.0011335828354347645,0.0014998968533688148,0.0003228668544410923,-4.344716349295795e-05
145,0.0012833522466659862,0.0016624514579214995,0.0013231971676613051,-0.00037909921125551323,-3.984492099531889e-05
146,0.0017428185110344105,0.0015694492593013973,0.0011411866816729717,0.00017336925173301316,0.0006016318293614387
147,0.0009551964745755792,0.0016584120593943076,0.001488187435734713,-0.0007032155848187284,-0.0005329909611591338
148,0.0018924532076874151,0.0009914791448655232,0.0013539266058384637,0.0009009740628218919,0.0005385266018489514
149,0.0016332176188534051,0.0012556972889275228,0.001351451936741896,0.0003775203299258823,0.0002817656821115092
150,0.0012300832436401077,0.0018161218887370102,0.0012733311251924547,-0.0005860386450969024,-4.324788155234691e-05
151,0.0012299601243452739,0.001331578999780351,0.0015140485759573626,-0.00010161887543507723,-0.0002840884516120887
152,0.0014662910118492742,0.0014493177977686715,0.0013381939654961768,1.6973214080602626e-05,0.00012809704635309734
153,0.001570266801191696,0.0013166761305386382,0.0013524313515136906,0.00025359067065305776,0.00021783544967800533
154,0.0015590107727340026,0.0010936647870948494,0.00146878414622476,0.00046534598563915323,9.02266265092426e-05
155,0.0010622928231208515,0.001500079691151767,0.0015136346588510226,-0.0004377868680309155,-0.0004513418357301711
156,0.0010570688931268624,0.0015275047484211287,0.0015026080989709208,-0.00047043585529426635,-0.0004455392058440584
157,0.0015604293780290713,0.0010262727897905606,0.0015015509309226726,0.0005341565882385107,5.887844710639862e-05
158,0.0018946952474140843,0.0010179636241445602,0.001339659101398963,0.000876731623269524,0.0005550361460151213
159,0.0011787532763097605,0.0015047222872384533,0.001453486811044144,-0.0003259690109286928,-0.0002747335347343836
160,0.0016413382187188787,0.0010804315616443553,0.001434467350026017,0.0005609066570745234,0.00020687086869286163
161,0.001530968970882341,0.0014559744920516042,0.0013027644210158972,7.499447883073688e-05,0.0002282045498664439
162,0.0013740117826887403,0.0012482787394221782,0.001483875381624667,0.00012573304326656204,-0.00010986359893592665
163,0.0012305126827565187,0.0016483458249309199,0.0013564466154549954,-0.0004178331421744012,-0.00012593393269847678
164,0.0012727998255909936,0.0013985152273151506,0.001459526531329705,-0.00012571540172415696,-0.0001867267057387113
165,0.0013441952763961094,0.0014506729368818669,0.0013981617950116951,-0.00010647766048575745,-5.3966518615585716e-05
166,0.0016968486905842423,0.001072252411713164,0.0014109594601320447,0.0006245962788710782,0.0002858892304521976
167,0.0012825584200918375,0.0015795832277492778,0.0013647493225120027,-0.0002970248076574404,-8.219090242016528e-05
168,0.001525268529448954,0.0012997328163451185,0.0013831956725287003,0.00022553571310383554,0.00014207285692025375
169,0.0017347280657318495,0.0010955409721362674,0.0013805793854652585,0.0006391870935955821,0.000354148680266591
170,0.0016975272102261307,0.0011804845846349677,0.0013568671494920777,0.000517042625591163,0.000340660060734053
171,0.0012683150591042435,0.0014510634275900385,0.0014356550258815964,-0.00018274836848579498,-0.0001673399667773529
172,0.0009432018842013747,0.0017977518874072178,0.0014249393010408223,-0.0008545500032058431,-0.0004817374168394476
173,0.0011184588367490252,0.0017150998933584535,0.0013789455049863751,-0.0005966410566094283,-0.0002604866682373499
174,0.0017360482436113954,0.0009399128148339612,0.001457219015245229,0.0007961354287774342,0.00027882922836616644
175,0.0013416109075908337,0.0011228862154305773,0.0015622461031724558,0.0002187246921602564,-0.00022063519558162214
176,0.0012206476980448587,0.0015539718900203908,0.0014082186122006824,-0.0003333241919755321,-0.0001875709141558237
177,0.001395947730037982,0.0014740331350278496,0.0013608558446237269,-7.808540498986769e-05,3.509188541425505e-05
178,0.0013948885873871755,0.0011999782086333725,0.0014974958322495511,0.00019491037875380302,-0.0001026072448623756
179,0.0012884879144328815,0.001487130766366749,0.0014077223961426067,-0.0001986428519338676,-0.00011923448170972524
180,0.0014478841027857016,0.0013612651857737555,0.0013910688609552262,8.661891701194609e-05,5.681524183047534e-05
181,0.0012601310233410778,0.001443346919290053,0.001443552296099628,-0.0001832158959489752,-0.00018342127275855014
182,0.0013191432366699248,0.0014001909839865773,0.001435677011347027,-8.104774731665246e-05,-0.00011653377467710224
183,0.0011881074447807089,0.0018342778452709544,0.0012851616468807637,-0.0006461704004902455,-9.705420210005485e-05
184,0.001423412593621393,0.001351547728615053,0.001408049380895655,7.186486500633982e-05,1.5363212725737858e-05
185,0.0015059084280649158,0.0015321888824020426,0.0012773580100745004,-2.6280454337126785e-05,0.0002285504179904154
186,0.0015955983843490024,0.001263782790871576,0.0013661203572468694,0.00033181559347742634,0.000229478027102133
187,0.0013598270233570907,0.0014512219179608364,0.001390125366751853,-9.139489460374575e-05,-3.029834339476228e-05
188,0.0011426180848961448,0.0016423864113683743,0.001403060774461712,-0.0004997683264722295,-0.00026044268956556724
189,0.0013868830598495023,0.001500841126624034,0.0013520433283245668,-0.00011395806677453159,3.483973152493551e-05
190,0.0013848318524602085,0.001402143444210063,0.0014020819435935216,-1.7311591749854518e-05,-1.725009113331304e-05
191,0.001303406989966996,0.0015927537047682038,0.0013478531958879406,-0.0002893467148012078,-4.4446205920944644e-05
192,0.0016994312827556784,0.0014786330832330396,0.0012078410391653598,0.00022079819952263878,0.0004915902435903186
193,0.0013069229990814487,0.001493577003497298,0.0013953646729923121,-0.00018665400441584927,-8.84416739108634e-05
194,0.0014255892014163685,0.0014263223565422931,0.0013698302671536213,-7.331551259246328e-07,5.575893426274718e-05
195,0.0011513694528929093,0.0017136118190211166,0.0013633389758891238,-0.0005622423661282073,-0.00021196952299621448
196,0.001490035543643136,0.0017012612125556833,0.0012012689520276767,-0.0002112256689125473,0.0002887665916154593
197,0.001572226210460068,0.0010171227964462456,0.0015002363341762876,0.0005551034140138223,7.19898762837803e-05
198,0.0008301458859281862,0.001826964279417254,0.0014665816254848545,-0.0009968183934890677,-0.0006364357395566683
199,0.0013077528947494962,0.0012283311315079266,0.0015266912745652368,7.942176324156965e-05,-0.0002189383798157406
200,0.0015706267714755257,0.00125805314328095,0.0013813686499440402,0.0003125736281945758,0.0001892581215314855
201,0.001382015579688386,0.001685361121287408,0.0012628159127884456,-0.00030334554159902214,0.00011919966689994039
202,0.0014762264603586787,0.0012939900317246072,0.001410405483205058,0.0001822364286340715,6.582097715362068e-05
203,0.001365702336069532,0.0013986384005032204,0.001413323775108623,-3.293606443368854e-05,-4.7621439039091185e-05
204,0.0013070195087325934,0.0011938648178235576,0.001544173792083535,0.00011315469090903579,-0.00023715428335094172
205,0.0017519866898697627,0.0013031078910627123,0.0012689160324099605,0.00044887879880705045,0.00048307065745980225
206,0.0014903704644819772,0.0014215687759435113,0.0013400165181950974,6.880168853846589e-05,0.0001503539462868798
207,0.001243491759479007,0.0015696815657736084,0.001389070256064291,-0.00032618980629460135,-0.0001455784965852839
208,0.0014644964704467248,0.0013394301359563822,0.00139366279309288,0.0001250663344903426,7.083367735384485e-05
209,0.0012293585840752737,0.0015947811057645206,0.0013836236283193254,-0.00036542252168924694,-0.00015426504424405178
210,0.0014723528468376591,0.0014446482557313543,0.0013375024599971465,2.7704591106304886e-05,0.0001348503868405127
211,0.0018624464478146864,0.0014314830133868692,0.0011502947085429839,0.0004309634344278172,0.0007121517392717025
212,0.001693318756273637,0.001187251540078645,0.0013555964270847896,0.0005060672161949918,0.00033772232918884734
213,0.0013409384973181201,0.0013410684509432879,0.001454216223303257,-1.2995362516773565e-07,-0.00011327772598513698
214,0.0012402545022073476,0.0014813665296856148,0.0014345412284329187,-0.0002411120274782672,-0.0001942867262255711
215,0.0014055300386688384,0.0015559129028333803,0.0013154296799936544,-0.0001503828641645419,9.010035867518403e-05
216,0.0015531197915030477,0.0012471924608907772,0.0013954579222508234,0.0003059273306122705,0.00015766186925222437
217,0.0012532547217859059,0.0013441299694449142,0.0014962452776284493,-9.087524765900835e-05,-0.00024299055584254344
218,0.001300781357388307,0.0013774843743132523,0.0014560743608613153,-7.670301692494518e-05,-0.00015529300347300826
219,0.0011963137772269949,0.0013958258114131793,0.0014988503452484701,-0.00019951203418618448,-0.0003025365680214753
220,0.0015599282484497234,0.0013828202259933474,0.0013247145986330312,0.000177108022456376,0.00023521364981669217
221,0.0014306747183345139,0.0013329116672452673,0.0014136984361017985,9.776305108924661e-05,1.6976282232715424e-05
222,0.001221781518825425,0.0016610533403971514,0.0013544716941925436,-0.0004392718215717264,-0.0001326901753671186
223,0.001111163211895903,0.0013642140726910228,0.0015568422895949165,-0.00025305086079511975,-0.0004456790776990135
224,0.0011868343668796069,0.0015992509211308398,0.0014025239812279014,-0.0004124165542512329,-0.0002156896143482945
225,0.0013377826666877513,0.0014987846307941927,0.0013774512498570576,-0.0001610019641064414,-3.966858316930633e-05
226,0.0016717448988931684,0.001211583398059315,0.001354226620120023,0.0004601615008338535,0.00031751827877314533
227,0.0015050834257214064,0.0015403746114233887,0.0012737021824911752,-3.529118570198223e-05,0.00023138124323023122
228,0.0016923836481495976,0.001150943047731378,0.0013740940819855386,0.0005414406004182195,0.000318289566164059
229,0.0014845968595743485,0.0011688177599003269,0.0014684170799340011,0.0003157790996740216,1.6179779640347353e-05
230,0.0012257713330243965,0.0012512723927413814,0.0015560146238094204,-2.550105971698487e-05,-0.0003302432907850239
231,0.0013801090622703124,0.001498235239953316,0.0013567020041686877,-0.00011812617768300359,2.340705810162467e-05
232,0.0015291624108147634,0.0013318165236545219,0.0013653268034866783,0.00019734588716024157,0.00016383560732808515
233,0.0011334991680048596,0.001667596753104457,0.0013950687001221295,-0.0005340975850995973,-0.00026156953211726986
234,0.001397925658094689,0.0013441757525034037,0.0014243693070093704,5.374990559128519e-05,-2.6443648914681447e-05
235,0.0019581969597165204,0.001095441448412627,0.00126963926490228,0.0008627555113038933,0.0006885576948142404
236,0.0014001815778270999,0.0016670224428687675,0.0012629016773274754,-0.0002668408650416676,0.00013727990049962444
237,0.0016223546439696564,0.000967961425570729,0.0014997560264013651,0.0006543932183989274,0.00012259861756829123
238,0.0013717650743435025,0.0015139270109047085,0.0013530526052664784,-0.000142161936561206,1.8712469077024124e-05
239,0.0014505567566489833,0.0013676381169249296,0.0013865762203980464,8.291863972405365e-05,6.398053625093682e-05
240,0.0014954835061042192,0.0011677400110854704,0.0014635453274022107,0.0003277434950187488,3.1938178702008505e-05
241,0.0010892313796091744,0.001443447650683875,0.0015283824225608754,-0.00035421627107470074,-0.00043915104295170104
242,0.0018780441319432419,0.001327402299934383,0.0011942412797738696,0.0005506418320088589,0.0006838028521693722
243,0.0015044053461912737,0.001430234464548766,0.0013287419016055366,7.417088164250762e-05,0.0001756634445857371
244,0.0013142647090853847,0.0016305574613705261,0.0013236846629466543,-0.00031629275228514143,-9.419953861269578e-06
245,0.0011916923027566527,0.001745125584130565,0.0013276601237857718,-0.0005534332813739123,-0.00013596782102911912
246,0.001465160169160889,0.0015650197944830563,0.0012812902923299303,-9.985962532216741e-05,0.00018386987683095867
247,0.0009634989778045884,0.0016714916294477374,0.0014775676726711013,-0.000707992651643149,-0.0005140686948665129
248,0.0012842241798770345,0.0012767063820795762,0.0015143508285013064,7.517797797458375e-06,-0.0002301266486242719
249,0.001303830716335756,0.001394226400771955,0.001446244639442927,-9.039568443619896e-05,-0.00014241392310717087
250,0.0013777145127923745,0.0012505309967038383,0.0014809177378899707,0.00012718351608853617,-0.00010320322509759622
251,0.0013648203294813197,0.0013752155048340291,0.0014253952098964668,-1.0395175352709415e-05,-6.0574880415147124e-05
252,0.0012397790140076714,0.0017585106503404727,0.0012971291409801782,-0.0005187316363328013,-5.735012697250679e-05
253,0.0016863631285666183,0.0010314980500917901,0.0014364086222060804,0.0006548650784748281,0.00024995450636053785
254,0.001104429176245017,0.0014530796615269744,0.001516050284846334,-0.00034865048528195746,-0.000411621108601317
255,0.001449574239216629,0.0014357777822820727,0.0013532215035954012,1.3796456934556329e-05,9.635273562122785e-05
256,0.001198100019396628,0.001296353500731197,0.0015473677592762701,-9.825348133456896e-05,-0.00034926773987964204
257,0.0015467869653416027,0.0014363559441793233,0.00130465202921103,0.00011043102116227942,0.00024213493613057277
258,0.0012723150543417028,0.0014930618021607109,0.0014128091688768913,-0.00022074674781900807,-0.00014049411453518853
259,0.001660836727617145,0.001295453145747582,0.0013179890371686086,0.0003653835818695631,0.0003428476904485365
260,0.0017866423912824864,0.0011554176875771141,0.0013250565017728217,0.0006312247037053723,0.00046158588950966474
261,0.0010593561222878225,0.0018996222376629055,0.0013166537554975617,-0.0008402661153750831,-0.0002572976332097393
