rep,wn_null_mean_tt,wn_null_mean_dd
226,8.629075426927134e-05,-3.654431352421297e-05
227,0.00030828091161791253,0.00022349140482627838
228,-0.00015355329891024723,-0.0004118385914169879
229,0.00016640872566440692,-0.00027400098747793817
230,0.00011042416320035961,1.97490814130892e-05
231,5.5332886409201585e-05,-2.89648446387087e-05
232,-0.00021973186383796576,9.777089234051082e-05
233,-9.634266351335792e-05,-9.476063442389591e-05
234,-0.0001363210054100557,-0.00017197984984250044
235,9.486309771614209e-05,-2.8890486249140127e-05
236,0.00016155152908062698,1.4989585387723945e-05
237,4.5054968351213776e-05,-1.5775903451282455e-05
238,-7.7243630175774e-05,4.78216584729778e-05
239,3.490713323059268e-05,-3.547548079230935e-07
240,-3.56990621845872e-05,-0.000102128134893623
241,-0.00012995966323620467,-5.1382924708520215e-05
242,-0.00015482316006318876,2.543280646407422e-06
243,-0.0002957545467921184,-0.00035647332579368847
244,0.00025080257392099396,4.6654153358249274e-05
245,-0.0002955942646118333,6.358641630741508e-06
246,-0.00039792243372098734,-0.00027650246476636274
247,3.942839135338585e-06,-0.00032571869943961697
248,0.00025292411512871767,0.0001726452280791729
249,-0.0002343562835325235,-0.00015512046310408735
250,0.00035902624286898136,0.0001212569308118108
251,6.119303168956977e-05,5.381681998876017e-05
252,-8.96327668135815e-05,-5.876461772809265e-05
253,-0.0001337611112786225,0.00020333331504053035
254,0.00022894554687979716,0.00040379728376866743
255,-0.00017113993405728974,0.00013931591580233727
256,-2.715782203742796e-05,-0.00011338414573121815
257,-8.14060535986328e-05,-0.00033398986812511555
258,-0.00017895737392489594,-0.0001441750560739051
259,-0.00017688734734930319,-6.384008079035372e-06
260,-0.00013877243163374942,2.4382238289475884e-05
261,-9.742535521665832e-05,8.989058295569592e-05
262,5.32067664792404e-05,2.109407440913845e-05
263,-0.00011912001427763386,-0.0002507226556434366
264,-0.00014265042149156672,-7.524888070766878e-05
265,0.00019631143425719857,8.951750967268266e-05
266,-2.7504778591990918e-05,-9.636773826274234e-05
267,4.801132680980534e-05,-2.187642342024393e-05
268,-0.0002765929383778164,-7.44208849882794e-05
269,6.367701208070615e-05,-0.00020777884818426397
270,-0.00016571605673589788,-0.00010572639053120271
271,-0.0001700326345688345,-1.7518303534302138e-05
272,-4.1832690237887024e-05,-3.017684182962142e-05
273,-6.228453141893833e-05,5.760068799189923e-05
274,0.0001863856564714196,-8.829243354977516e-05
275,0.0002467403564993564,-3.657911751659549e-05
276,-0.000254378293221566,0.00010622429962405445
277,4.661075745259865e-07,0.00017066728533559968
278,0.00026065897355786696,-6.328252702919535e-05
279,6.190437044020144e-05,0.00011116873180551979
280,-4.599447732367018e-05,0.0002388161382567282
281,-0.0002940863931549488,0.00027839508567487086
282,0.00015223765121789623,0.00017117803083396317
283,5.9031676402264566e-05,0.000312665607056762
284,-6.952673143836758e-08,-0.00012945898281402466
285,0.0001528223252431988,-0.00015576195366881796
286,0.00017034755789623783,-0.0003781358487014192
287,-5.903735619340711e-05,-9.950317055132369e-05
288,-1.869561660994865e-05,9.503538703933576e-05
289,-0.00024305296082245624,-9.037905141352812e-05
290,0.0003693654498323733,-0.00019607024138619937
291,-0.0001882423852746363,-0.00030890799002135925
292,0.00012915956451473352,4.5111363085317484e-05
293,0.00020440972932327328,-6.502061684851596e-05
294,-0.0001231955969462838,8.376038218652768e-05
295,-1.50994485232619e-05,-6.433546284808928e-05
296,0.0004031854779931805,-8.697233534430061e-05
297,1.4402970065620619e-05,-0.0002232177371910509
298,-0.0002528096701388905,0.0001619866654261877
299,-0.00018675519811654025,-0.0002101909253297536
300,0.0002287585612114449,-6.367673806966365e-05
301,0.00012235074085511824,6.24169710732291e-05
302,-9.36582991773536e-07,-0.00020226233505234203
303,6.644312998644022e-05,-8.536783160603005e-05
304,0.00016701623017075038,-5.5633167789311526e-05
305,0.0002592509751029204,-0.00021241918881599557
306,-0.00039915470663490866,-0.00027795000819134485
307,0.0004961217179014966,7.86232832980523e-05
308,-0.00012386229575213234,-0.00011984774523639905
309,-0.0001442386243315952,0.0006020832803905665
310,-0.0004677101052852579,0.00013621125619570388
311,0.0001018549925537783,0.00013996764925432715
312,-0.0001572728859402736,-2.5530164818795254e-05
313,-4.385538434371855e-05,-7.027049450416808e-07
314,-5.683664535884441e-05,0.0003578956956488886
315,7.196289141617666e-05,-0.0003168830754488256
316,0.00020681349789138705,-8.985298630781382e-05
317,-0.0001786077526429016,-8.125939230914523e-05
318,8.505434679706717e-05,0.00023012273357581696
319,7.393782028191673e-05,0.00019173819410528238
320,0.00020138183959968466,0.00019960637142711564
321,-6.0836713836676975e-05,-0.00020124634636430662
322,8.185678172117001e-05,1.0271011039414961e-05
323,-6.0850055313337605e-05,3.6315227241609224e-05
324,-0.00012967611726421162,2.6507179451844818e-05
325,-4.513264092904561e-06,-1.0579346964025873e-05
326,-2.9947050882558888e-05,-0.0002046517847349132
327,-3.3488222469009195e-06,-1.3989614631682868e-05
328,-0.00013900001138893146,-0.00019560624574550231
329,-0.0001470774700066926,-0.0003865580491426219
330,0.00010822907880095179,0.00014550263571989734
331,-0.00012617666063669718,4.4987552141003924e-06
332,7.50952102429845e-05,0.00014408679501268267
333,-0.00012414000310067498,0.00013201865171681584
334,-3.536504122903671e-05,3.0170973678396852e-05
335,-0.0001643972347834582,-0.00021904757811532638
336,5.513343228060746e-05,-2.6145873230663595e-05
337,-0.0002485552772883375,9.780306383108343e-05
338,-5.6165662987986026e-05,0.00010861882158570539
339,0.00011899410587004096,0.00022393823680092243
340,-1.55264083101054e-05,-7.82160803268419e-05
341,0.0001327699684704223,2.6106515792095735e-05
342,6.254160039301307e-05,6.064546834360716e-05
343,-3.57887132986861e-05,-0.0001706843447461137
344,0.00024000592611572366,1.025388219442307e-05
345,-1.5674614567456142e-05,-0.0001642808910461046
346,-0.00023449259856422002,-0.00024958651480410895
347,-3.932933590138792e-06,0.00010801709637596756
348,-7.460156989838955e-05,0.00015922356203900838
349,-0.00017141654167409067,-1.7415232928922344e-05
350,0.00016865883580610802,-9.198689488301807e-05
351,-0.0002664827072847149,0.00020037463774965085
352,0.00010584413044828634,-0.0002753608407164531
353,-9.113237734328148e-05,0.0002882221734418731
354,-0.000329390561679871,-1.5393418431407426e-05
355,-0.00012014370409497368,4.504363510330367e-06
356,0.00015355561775519006,1.6089776720571496e-06
357,-0.0003320491552430626,-0.00018925027062500303
358,0.0002706924370507354,-0.000133331236326342
359,-0.0002553728295943576,-5.579652245230607e-05
360,-8.32852342433666e-05,7.104597044867068e-05
361,3.975554706850559e-05,-0.00010428573166546977
362,0.0002656518683887814,0.00011802347085000558
363,-7.808633164668887e-05,0.00016826067033971447
364,-5.3421653267420324e-05,0.0002283374939202878
365,-0.0002761899152119089,-9.76292418882438e-05
366,-0.0002322238409725932,-2.3795047290789925e-05
367,-0.0001468041004805558,-0.00010223920639311528
368,0.00010170688432434596,2.1633040037929404e-05
369,-0.00015177023520976762,0.00044658411383664934
370,1.142778674189709e-05,0.00022208124125562605
371,6.257700049519035e-05,-0.0001867993620124341
372,-5.770575834300715e-05,3.508251348454614e-05
373,8.990713070752718e-05,3.8434057087595507e-05
374,0.00032548881400099,-4.1842270299695675e-05
375,-0.00012665205100005904,0.00022538594691179492
376,-9.172752905196729e-05,-0.00011987761932203775
377,0.00020121222579918833,2.604833079333865e-06
378,-3.951628047742063e-05,-3.3436691688692017e-06
379,0.00018962233179186327,0.000348800063250407
380,-0.0002194073906272866,0.00026087804680365473
381,-0.00019470931171979954,0.00015599093950101854
382,-4.655250501253106e-05,-0.0001226631760748422
383,-0.00023887412074194032,0.00012087187562471427
384,-8.193623855769302e-05,-0.00020553075267335126
385,-2.917135480205493e-05,0.0004593153029346599
386,0.00016324614867222484,-0.0002770907327575594
387,0.00021236804562036824,-0.00011259558244195052
388,-3.5567660416285996e-07,0.0002993503596809666
389,5.310881633634642e-05,0.00013685150868265593
390,-0.00023348512198023122,0.0002490975302411598
391,-0.00016993592546470006,6.965875371817487e-05
392,0.00011302073674229003,-3.117529959774379e-05
393,-0.0002970487236780556,-9.82109641104103e-05
394,-0.00018841875210680618,0.00010655252300347125
395,-0.00031417284895830143,5.795235520418695e-05
396,9.565480536714164e-06,4.222428512947695e-05
397,-0.00025251571800572446,2.1121686553297994e-05
398,-5.515810488182914e-05,2.766458795079721e-05
399,-0.0002900976527082567,-1.683687313235561e-05
400,-0.00024533664293892294,-2.9754475775081164e-05
401,0.00026360438004177455,-0.0001375782297605843
402,-0.00029185170342820634,0.0003233778881663284
403,-0.00018196095593699737,0.00032365228424639797
404,-0.00021978006268179334,-4.1992627022179275e-05
405,0.0001302529401295318,7.581217945072483e-05
406,0.000115791908001323,-0.0001396739012173536
407,3.928651432330172e-05,-0.00010577513204213381
408,6.022266519015343e-05,0.0003656747062105868
409,0.00019738354858761368,0.0003807232137058172
410,-8.52663869014233e-06,0.00014167525469641645
411,1.1991330786404667e-05,0.00016557804028747718
412,-7.757693522323083e-05,-7.62056585363825e-05
413,-0.00025930271718744614,2.5055550986372175e-05
414,0.00030846187072527134,-0.0004035149834474028
415,7.936207213919958e-07,0.00011779026441864267
416,0.0004313412136367017,-0.00011015973665243846
417,0.00024079245638179884,-3.6062151522759456e-05
418,-7.11121436264578e-05,7.910098083988106e-05
419,0.00011333074961561493,6.89181729141234e-05
420,0.00018451625966144463,9.114291373426862e-05
421,1.401503023855241e-05,-0.00016734864995426757
422,0.0003625247142800361,2.0818614523185078e-05
423,-9.339633724400717e-05,5.273680347814319e-06
424,0.00015281148306390383,-0.0002093863968770222
425,5.090172048981462e-05,-0.0001513732328182427
426,0.00013414540390292877,-8.752187430836418e-05
427,-5.3859748554262196e-05,-4.340784394909532e-05
428,0.00020585119635892533,0.0001848815437419566
429,0.0001790966807250625,0.00019586613210795644
430,-2.1083305821018745e-05,0.000169235814665182
431,0.00022872553125598223,4.496070654236918e-05
432,4.28530508377918e-05,-0.00028553077485566936
433,-0.00023385353750293936,-3.26734666141511e-05
434,0.0004429734489276074,-4.253045050876525e-05
435,-1.9841790448524765e-05,0.00016731790328649717
436,0.00016787252311004078,1.4218106052037374e-05
437,-5.72201339697129e-05,-0.00020445315502670323
438,-0.00012874913150902746,6.186518568733352e-05
439,2.5732165856763975e-05,-0.00036188505137980286
440,-0.00032278311163575364,0.0002714189202814995
441,-4.5969127171912174e-05,0.0002020067463178607
442,-4.0091171126420905e-06,6.044228243183324e-05
443,0.00012169332538350261,3.431734323063277e-06
444,-0.00034768245822473987,-9.266662312567302e-05
445,-5.15288994674393e-05,2.567086564843045e-06
446,0.00016904802790812645,-0.00010900477013397279
447,-0.00022756464017849374,-0.00029702741093489787
448,-0.0001518145445961681,-0.00011612100915502385
449,-0.00012837772125053455,-4.185088321836253e-05
450,-0.00011682107509905738,3.0369393023903573e-05
451,0.00027725540878224933,-3.0421302408948908e-05
452,-0.0001548525208947267,-0.00020447758901698216
453,-0.00021921420111998413,-6.408509434622512e-05
454,7.864835274701577e-06,-7.892811625045471e-05
455,-5.0867415184983764e-05,-0.000287263046829442
456,0.0002150315696455965,-0.00015441066889757164
457,0.0001413412771652885,-0.00018806338820565215
458,0.00015825870302554686,-1.2829195218041834e-05
459,-4.3271344780052184e-05,-7.537596730689564e-05
460,0.00018342609703626508,-0.0001774563286740995
461,-4.6862642537669494e-05,0.0004944873533545093
462,-0.00016920693797798958,-1.9813779555440577e-05
463,-5.9043728477268515e-05,0.00017287421962651402
464,-5.982999019631069e-05,-3.2087716436258903e-05
465,0.0001066354408577591,7.435458176589316e-05
466,-5.900974791464069e-05,0.00017457227046303286
467,-5.54786523402146e-05,-0.00016694298035302814
468,0.00020433109253877464,0.00024384335060399908
469,0.0002532908569102435,-0.00015518755073582878
470,-0.00015308517893731312,-5.387364356472497e-05
471,0.00015627336862944046,9.098774246390054e-05
472,0.000155848299160503,8.370854322382126e-05
473,0.0001409173485208964,2.8082553175634493e-05
474,-0.00014099010306545536,0.0003295309033251374
475,-1.2525642078098614e-05,-0.00012205627272048641
476,-5.714743233035498e-05,0.00012526078514154401
477,-2.2215973100730705e-05,-2.0192965955501407e-05
478,-4.479589722755582e-05,3.57914274816075e-05
479,-0.00010415999459962456,-0.00025931677061836355
480,-6.015053209915257e-05,-6.957322942292356e-05
481,-6.86133517174551e-05,-0.00017667622989128622
482,1.3213377712967875e-06,4.224109405371331e-05
483,-1.7621077671220316e-05,-0.0002988216374077217
484,3.669911345697356e-06,-0.00011909140123699041
485,-0.00016747681027883107,-0.00013347934596374906
486,0.00017465709358855365,-0.0001269430273896418
487,-0.0001237236399712235,3.272697677830794e-05
488,-0.00020317274965000047,-0.00010170348093752899
489,0.00032685966279096565,1.5538416494799535e-05
490,-9.702174492728783e-05,-0.00020752926025400842
491,-9.776934151386606e-05,3.336478811691718e-05
492,-0.00011688796140999184,-9.514722737963975e-05
493,-1.1411944633249795e-05,3.178431476673254e-06
494,-0.0002507538716063928,-0.00045269273642423635
495,-0.00011242877868902555,-9.165076610715739e-05
496,0.00025348523132392704,-0.0003756001716733263
497,-0.0001308228811799274,-7.987965365173601e-05
498,-7.631541334874074e-05,0.00023350949219652802
499,-3.3806068126936636e-05,-0.00023474160339869582
